,id,providerUniqueId,name,type,projects,firstSeen,lastSeen,properties._environments,properties._productIDs,properties._techIDs,properties._vertexID,properties.atRestEncryption,properties.cloudPlatform,properties.cloudProviderURL,properties.creationDate,properties.externalId,properties.fullResourceName,properties.hasBackups,properties.isManaged,properties.isPaaS,properties.kind,properties.name,properties.nativeType,properties.providerUniqueId,properties.region,properties.regionLocation,properties.requiresSSL,properties.resourceGroupExternalId,properties.sizeGB,properties.status,properties.subscriptionExternalId,properties.updatedAt,properties.version,properties.zone,properties.architecture,properties.deploymentCoverage_sensor_deploymentStatus,properties.deploymentCoverage_sensor_recommendedSensorType,properties.deploymentCoverage_sensor_supported,properties.instanceType,properties.isContainerHost,properties.isEphemeral,properties.isFromAWSMarketplace,properties.memoryGB,properties.operatingSystem,properties.passwordAuthDisabled,properties.tags.Name,properties.totalDisks,properties.vCPUs,properties.encrypted,properties.encryptionInTransit,properties.isPublic,properties.loggingEnabled,properties.publicExposure,properties.regionType,properties.retentionPeriod,properties.versioningEnabled,properties.webHostingEnabled,properties.tags.stop_EST,properties.tags.Owner,properties.tags.Purpose,properties.tags.SE_DEMO,properties.tags.start_EST,Finding ID,Category,Classifier,Unique Matches,Total Matches,Severity,Finding Examples
287,e75b403a-3725-57fa-8db0-2008e5563a57,arn:aws:s3:::ants-s3pub,ants-s3pub,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:22.040216Z,2024-12-13T05:41:27Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,e75b403a-3725-57fa-8db0-2008e5563a57,,AWS,https://console.aws.amazon.com/s3/buckets/ants-s3pub?region=us-east-1,2022-03-22T20:12:55Z,ants-s3pub,,,,,,ants-s3pub,bucket,arn:aws:s3:::ants-s3pub,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:49Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,ants-s3pub##BUILTIN-160,DataCategoryFinancial,International Securities Identifying Number (ISIN),976,3904,MEDIUM,"[{""path"":""DataValidationSample_ESG.csv"",""key"":""ISIN"",""value"":""US***23****5"",""evidenceId"":""9f24e4565a7685e64b92fe991e6a7b55"",""contentSizeBytes"":10938434},{""path"":""DataValidationSample_ESG_orig.csv"",""key"":""ISIN"",""value"":""GB***1Y****9"",""evidenceId"":""7dfc9d6d10e7523d7a8e2ea9f322e2f0"",""contentSizeBytes"":10938434},{""path"":""DataValidationSample_ESG_updated_use this_for_March13.csv"",""key"":""ISIN"",""value"":""GB***1Y****9"",""evidenceId"":""7ad04fa6bc03b5639fbd2cc2422f8d7f"",""contentSizeBytes"":1658759},{""path"":""DataValidationSample_ESG_updated_use_this_for_March13.csv"",""key"":""ISIN"",""value"":""GB***1Y****9"",""evidenceId"":""0588aa3080f66b75430a91170e842ffc"",""contentSizeBytes"":1658759},{""path"":""DataValidationSample_ESG.csv"",""key"":""ISIN"",""value"":""US***09****7"",""evidenceId"":""9f24e4565a7685e64b92fe991e6a7b55"",""contentSizeBytes"":10938434}]"
288,580fd10c-fb37-542e-b1cc-7b284d56272a,arn:aws:s3:::as-dataquality,as-dataquality,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:22.180011Z,2024-12-13T05:41:27Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,580fd10c-fb37-542e-b1cc-7b284d56272a,,AWS,https://console.aws.amazon.com/s3/buckets/as-dataquality?region=us-east-1,2023-12-26T15:04:55Z,as-dataquality,,,,,,as-dataquality,bucket,arn:aws:s3:::as-dataquality,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:49Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,as-dataquality##BUILTIN-126,DataCategoryPII,Address,27,459,MEDIUM,"[{""path"":""Unsaved/2024/05/27/791a3db1-5d02-4006-912d-5585cee7dbed.csv"",""key"":""addressline1"",""value"":""16*** P**...**t. (17 chars)"",""evidenceId"":""69f0879b226451b3ce31a02722fcdb8b"",""contentSizeBytes"":666161},{""path"":""Unsaved/2024/11/13/b5349b94-0a7e-41c2-b966-e028abd1e124.csv"",""key"":""addressline1"",""value"":""16*** P**...**t. (17 chars)"",""evidenceId"":""9bc33435f980dfff83a4044eff4c2a27"",""contentSizeBytes"":666161},{""path"":""Unsaved/2023/12/27/08b571bc-33a0-43f4-b2bc-3d0afbb4aeb0.csv"",""key"":""addressline1"",""value"":""55***No**...**et (25 chars)"",""evidenceId"":""d22d826fb6fff8c4a8fd83a69ca9ef82"",""contentSizeBytes"":2377},{""path"":""Unsaved/2023/12/27/8db49f19-da46-47ef-9fbe-12ed000c3ed0.csv"",""key"":""addressline1"",""value"":""89***on**...**ue (23 chars)"",""evidenceId"":""bb43976ffde09cac56a45b1de9570d66"",""contentSizeBytes"":2377},{""path"":""Unsaved/2023/12/27/aa0cd2c3-bacf-4c15-ae80-5498279fcf95.csv"",""key"":""addressline1"",""value"":""89***on**...**ue (23 chars)"",""evidenceId"":""d0f142c0d04f91009422124d0aad79e7"",""contentSizeBytes"":2377},{""path"":""Unsaved/2023/12/27/b7326683-4dbe-4814-8512-c9e7b6d5092f.csv"",""key"":""addressline1"",""value"":""89***on**...**ue (23 chars)"",""evidenceId"":""1056e4581c4a7099a0f0a8cdafdd66c2"",""contentSizeBytes"":2489},{""path"":""Unsaved/2023/12/28/83d1ba04-3c1a-4a02-ba09-cc296c7d6a6b.csv"",""key"":""addressline1"",""value"":""16*** P**...**t. (17 chars)"",""evidenceId"":""e9291ac643b249f7f15410a75bda6e75"",""contentSizeBytes"":5327},{""path"":""Unsaved/2023/12/28/d3e4dd22-6056-408f-84b6-108e360b37e9.csv"",""key"":""addressline1"",""value"":""16*** P**...**t. (17 chars)"",""evidenceId"":""ab3d739447f7db7ca466f634cd6fcf14"",""contentSizeBytes"":2518},{""path"":""Unsaved/2024/11/13/b5349b94-0a7e-41c2-b966-e028abd1e124.csv"",""key"":""addressline1"",""value"":""77***St*******."",""evidenceId"":""9bc33435f980dfff83a4044eff4c2a27"",""contentSizeBytes"":666161}]"
289,8d073c69-d114-5f47-86f9-31a2fc3500df,arn:aws:s3:::connectivity.collibra.com,connectivity.collibra.com,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.96273Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,8d073c69-d114-5f47-86f9-31a2fc3500df,,AWS,https://console.aws.amazon.com/s3/buckets/connectivity.collibra.com?region=us-east-1,2020-07-16T11:36:59Z,connectivity.collibra.com,,,,,,connectivity.collibra.com,bucket,arn:aws:s3:::connectivity.collibra.com,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:51Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,Laura Fontan,connectivity.collibra.com,,,connectivity.collibra.com##BUILTIN-456,DataCategoryPII,Order ID,232,999,INFO,"[{""path"":""csvfiles/sales/sales_data_sample.csv"",""key"":""ORDERNUMBER"",""value"":""1***2"",""evidenceId"":""98fb094f17810cef63a8701689a729d4"",""contentSizeBytes"":533679}]"
290,ab404799-393d-5d5d-b70a-d43b11f0770e,arn:aws:s3:::jr-dq,jr-dq,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.386675Z,2024-12-13T05:41:31Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,ab404799-393d-5d5d-b70a-d43b11f0770e,,AWS,https://console.aws.amazon.com/s3/buckets/jr-dq?region=eu-west-2,2022-01-13T12:53:48Z,jr-dq,,,,,,jr-dq,bucket,arn:aws:s3:::jr-dq,eu-west-2,GB,,,,Active,482457381153,2024-12-10T13:21:55Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,jr-dq##BUILTIN-1,DataCategoryPII,Email,983,1986,CRITICAL,"[{""path"":""CUSTOMER_TEST_DATA.xlsx##Customer Account Data"",""key"":""Registration Email"",""value"":""c***@example.com"",""evidenceId"":""a021d36e915724b6343b96400139aa57"",""contentSizeBytes"":903445},{""path"":""aS1AxaCAD.csv"",""key"":""RegistrationEmail"",""value"":""c***@example.com"",""evidenceId"":""f8eb10e68ceb2e21916b88cf2ee4365b"",""contentSizeBytes"":835386},{""path"":""CUSTOMER_TEST_DATA.xlsx##Customer Account Data"",""key"":""Registration Email"",""value"":""l***@example.com"",""evidenceId"":""a021d36e915724b6343b96400139aa57"",""contentSizeBytes"":903445}]"
291,482901c6-0f40-5540-bbcf-0e49fb872155,arn:aws:s3:::connectivity-shop-4-data-demo,connectivity-shop-4-data-demo,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:25.199901Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,482901c6-0f40-5540-bbcf-0e49fb872155,,AWS,https://console.aws.amazon.com/s3/buckets/connectivity-shop-4-data-demo?region=us-east-1,2023-07-04T08:19:26Z,connectivity-shop-4-data-demo,,,,,,connectivity-shop-4-data-demo,bucket,arn:aws:s3:::connectivity-shop-4-data-demo,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:51Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,connectivity-shop-4-data-demo##BUILTIN-441,DataCategoryFinancial,Transaction Details,1,999,LOW,"[{""path"":""car_collissions_NYPD/CAR DETAILS FROM CAR DEKHO.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""ff94da6a8c41417e6ce62d12de430330"",""contentSizeBytes"":665855}]"
292,ec93c474-c059-5e29-b17f-d28892fdbffa,arn:aws:s3:::chadw-s3,chadw-s3,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:22.627558Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,ec93c474-c059-5e29-b17f-d28892fdbffa,,AWS,https://console.aws.amazon.com/s3/buckets/chadw-s3?region=us-east-2,2022-11-14T20:55:38Z,chadw-s3,,,,,,chadw-s3,bucket,arn:aws:s3:::chadw-s3,us-east-2,US,,,,Active,482457381153,2024-12-10T13:21:49Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,chadw-s3##BUILTIN-441,DataCategoryFinancial,Transaction Details,1,1998,LOW,"[{""path"":""dq/demo_data/Sales_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""31f0f1ced72cfa4a98d5314f37267aae"",""contentSizeBytes"":665092},{""path"":""dq/demo_data/Transaction_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""24797775cae0906ef6a23726f04713a7"",""contentSizeBytes"":236345},{""path"":""dq/demo_data/Sales_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""31f0f1ced72cfa4a98d5314f37267aae"",""contentSizeBytes"":665092}]"
293,ef14db22-b3ef-5b19-9b4d-9efd20e56fb5,arn:aws:s3:::gbilstein,gbilstein,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.102106Z,2024-12-13T05:41:31Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,ef14db22-b3ef-5b19-9b4d-9efd20e56fb5,,AWS,https://console.aws.amazon.com/s3/buckets/gbilstein?region=eu-central-1,2021-12-14T13:55:57Z,gbilstein,,,,,,gbilstein,bucket,arn:aws:s3:::gbilstein,eu-central-1,DE,,,,Active,482457381153,2024-12-10T13:21:55Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,True,False,,,,,,gbilstein##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,925,2578,INFO,"[{""path"":""customer_order.csv"",""key"":""ip"",""value"":""16***33******0"",""evidenceId"":""1adfe922d7e8bbc850d78bef17b1c3d0"",""contentSizeBytes"":193481},{""path"":""customer_order4.csv"",""key"":""ip"",""value"":""16***33******0"",""evidenceId"":""2a1c116ff9ca5a74f9b861c15e611937"",""contentSizeBytes"":193222},{""path"":""Order_Data/customer_order.xlsx##Sheet 1 - customer_order"",""key"":""ip"",""value"":""18***0.*****6"",""evidenceId"":""cfbd331fd865c2c2b57dbe8fb43dc861"",""contentSizeBytes"":199050}]"
294,199b2564-2745-5ddc-b090-c2f879b54c58,arn:aws:s3:::rtdq,rtdq,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:26.778915Z,2024-12-13T05:41:30Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,199b2564-2745-5ddc-b090-c2f879b54c58,,AWS,https://console.aws.amazon.com/s3/buckets/rtdq?region=us-east-2,2021-08-27T16:32:57Z,rtdq,,,,,,rtdq,bucket,arn:aws:s3:::rtdq,us-east-2,US,,,,Active,482457381153,2024-12-10T13:21:53Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,rtdq##BUILTIN-126,DataCategoryPII,Address,1119,1123,MEDIUM,"[{""path"":""internal/CPRTestData080221.csv"",""key"":""Address 1"",""value"":""29***W **...**RD (20 chars)"",""evidenceId"":""4a24541e35fb93867698bf396ff0703e"",""contentSizeBytes"":20589574},{""path"":""internal/CDITestData080221.csv"",""key"":""Address 2"",""value"":""53***PO**...**00 (26 chars)"",""evidenceId"":""8ec14e78b764919e75477726e45947cd"",""contentSizeBytes"":3314819}]"
295,e09663c3-5f86-55e8-a99e-59a8c4c19e7a,arn:aws:s3:::as-danske-poc,as-danske-poc,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:25.082963Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,e09663c3-5f86-55e8-a99e-59a8c4c19e7a,,AWS,https://console.aws.amazon.com/s3/buckets/as-danske-poc?region=eu-central-1,2024-07-29T12:37:27Z,as-danske-poc,,,,,,as-danske-poc,bucket,arn:aws:s3:::as-danske-poc,eu-central-1,DE,,,,Active,482457381153,2024-12-10T13:21:52Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,as-danske-poc##BUILTIN-125,DataCategoryPII,Name,10,10,MEDIUM,"[{""path"":""customers.csv"",""key"":""Customer"",""value"":""Er** ****s"",""evidenceId"":""777485e1c9973e5a3d3a1a525b46143a"",""contentSizeBytes"":396602}]"
296,f75b1208-b2eb-5062-a708-12b4c1180598,arn:aws:s3:::connelly-demo-bucket,connelly-demo-bucket,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:25.333152Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,f75b1208-b2eb-5062-a708-12b4c1180598,,AWS,https://console.aws.amazon.com/s3/buckets/connelly-demo-bucket?region=us-east-1,2022-01-05T15:34:32Z,connelly-demo-bucket,,,,,,connelly-demo-bucket,bucket,arn:aws:s3:::connelly-demo-bucket,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,connelly-demo-bucket##BUILTIN-401,DataCategoryPII,Zip Code,550,1977,INFO,"[{""path"":""covid_vaccine_data_pa.csv"",""key"":""ZIP Code"",""value"":""1***0"",""evidenceId"":""553c515d4c88658bb014169a7a8202d2"",""contentSizeBytes"":1723912},{""path"":""Electric_Vehicle_Population_Data.csv"",""key"":""Postal Code"",""value"":""9***8"",""evidenceId"":""ca7995c5a78006b259aeeb8eb8dd1d63"",""contentSizeBytes"":52407012}]"
297,8d073c69-d114-5f47-86f9-31a2fc3500df,arn:aws:s3:::connectivity.collibra.com,connectivity.collibra.com,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.96273Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,8d073c69-d114-5f47-86f9-31a2fc3500df,,AWS,https://console.aws.amazon.com/s3/buckets/connectivity.collibra.com?region=us-east-1,2020-07-16T11:36:59Z,connectivity.collibra.com,,,,,,connectivity.collibra.com,bucket,arn:aws:s3:::connectivity.collibra.com,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:51Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,Laura Fontan,connectivity.collibra.com,,,connectivity.collibra.com##BUILTIN-401,DataCategoryPII,Zip Code,56,731,INFO,"[{""path"":""csvfiles/sales/sales_data_sample.csv"",""key"":""POSTALCODE"",""value"":""2***4"",""evidenceId"":""2b66bc79ecf3ef992a6d0231fe1eb593"",""contentSizeBytes"":533679},{""path"":""jsonfiles/PostalCodes.json"",""key"":""postal_codes/postalCode"",""location"":""/postal_codes[0]/postalCode"",""value"":""1***1"",""evidenceId"":""9eafdf909d6a13125b5c45391b214613"",""contentSizeBytes"":2338},{""path"":""xmlfiles/PurchaseOrders.xml"",""key"":""Address/Zip"",""location"":""/PurchaseOrder[0]/Address[0]/Zip"",""value"":""1***9"",""evidenceId"":""dce8396707c6b4eeef75210fee22a4d4"",""contentSizeBytes"":2591},{""path"":""csvfiles/sales/sales_data_sample.csv"",""key"":""POSTALCODE"",""value"":""7***6"",""evidenceId"":""2b66bc79ecf3ef992a6d0231fe1eb593"",""contentSizeBytes"":533679},{""path"":""xmlfiles/PurchaseOrders.xml"",""key"":""Address/Zip"",""location"":""/PurchaseOrder[0]/Address[1]/Zip"",""value"":""9***9"",""evidenceId"":""dce8396707c6b4eeef75210fee22a4d4"",""contentSizeBytes"":2591}]"
298,e75b403a-3725-57fa-8db0-2008e5563a57,arn:aws:s3:::ants-s3pub,ants-s3pub,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:22.040216Z,2024-12-13T05:41:27Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,e75b403a-3725-57fa-8db0-2008e5563a57,,AWS,https://console.aws.amazon.com/s3/buckets/ants-s3pub?region=us-east-1,2022-03-22T20:12:55Z,ants-s3pub,,,,,,ants-s3pub,bucket,arn:aws:s3:::ants-s3pub,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:49Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,ants-s3pub##BUILTIN-56,DataCategoryDigitalIdentity,International Mobile Equipment Identity (IMEI),1000,1000,MEDIUM,"[{""path"":""SOCOM_Communication Device.csv"",""key"":""IMEI"",""value"":""***"",""evidenceId"":""07c38fc1b39696f7e5c4528cb8762622"",""contentSizeBytes"":327413}]"
299,c3cd1114-53b7-5f0e-94cb-cd382d7c5055,arn:aws:s3:::marcdq,marcdq,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:27.349245Z,2024-12-13T05:41:30Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,c3cd1114-53b7-5f0e-94cb-cd382d7c5055,,AWS,https://console.aws.amazon.com/s3/buckets/marcdq?region=us-east-1,2022-03-04T17:37:31Z,marcdq,,,,,,marcdq,bucket,arn:aws:s3:::marcdq,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:53Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,marcdq##BUILTIN-401,DataCategoryPII,Zip Code,1,182,INFO,"[{""path"":""semantic_test.csv"",""key"":""state,zip"",""value"":""2***7"",""evidenceId"":""629a336baeeee2292b38d27313d9cf7f"",""contentSizeBytes"":62386}]"
